steps	episodes	elapsed	mean	median	stdev	max	min	low_con_average_q1	low_con_average_q2	low_con_average_q_func1_loss	low_con_average_q_func2_loss	low_con_average_policy_loss	low_con_q1_recent_variance	low_con_q2_recent_variance	low_con_policy_gradients_variance	low_con_policy_gradients_mean	low_con_policy_n_updates	low_con_q_func_n_updates	high_con_average_q1	high_con_average_q2	high_con_average_q_func1_loss	high_con_average_q_func2_loss	high_con_average_policy_loss	high_con_q1_recent_variance	high_con_q2_recent_variance	high_con_policy_gradients_variance	high_con_policy_gradients_mean	high_con_policy_n_updates	high_con_q_func_n_updates	final_x	final_y	final_z	state_reached_diff	state_reached_direction_diff	subgoals_mag_diff	subgoals_direction_diff
2255735	2797	66598.90846920013	-168.09564156301306	-159.8742326309943	112.60874154055243	-0.080003363225651	-327.2488160952068	-619.40814	-618.5565	25.168208141326904	20.96306035041809	694.4731115722657	77330.69	76506.75	0.0	0.0	1126618	2253236	2.6972153	2.7682436	0.320216863155365	0.3136485476791859	-2.258623019605875	834.2287	825.31525	0.0	0.0	112663	225326	0.2790207283911743	-0.5835862945284922	0.42182937973054946	1.7442858238353833	-0.3842605779261137	0.005476277956764348	0.9999957993026646
2260743	2805	66741.22511100769	-179.54800519088758	-204.44565792964892	137.83746557877015	-0.06390266301806219	-310.8389412335253	-615.5961	-616.476	17.42319458961487	16.394293456077577	616.8733404541016	76832.95	77424.66	0.0	0.0	1129122	2258244	3.5603392	3.5877252	0.32389122247695923	0.3399694699048996	-2.2820725898165257	779.13367	778.1117	0.0	0.0	112913	225827	-1.0842899296081252	-0.02498892892692328	-0.17473634626062462	1.7313204811277132	0.037019678905361904	0.001060539857571363	0.9999998126414521
2265749	2811	66893.48251962662	-184.51859063287398	-219.18449600334924	110.65821945991829	-0.0838705491713005	-305.39683052916075	-600.35236	-600.2661	15.605191254615784	15.08359983921051	604.0823394775391	57568.05	58261.992	0.0	0.0	1131625	2263250	2.4204004	2.4706323	0.34813638538122177	0.3381051929295063	-2.3035018384456634	846.6831	851.2407	0.0	0.0	113163	226327	-0.9190306051494282	0.7621492176666746	-0.23075765622204936	1.4386078238783928	-0.3556258131324888	0.01877839673942967	0.999925578860684
2270756	2818	67052.61623430252	-163.55620699941647	-135.75609379529587	90.46473603846037	-0.09061903364630777	-327.3243730171623	-594.5493	-594.8031	14.105962581634522	13.465852336883545	592.1151495361328	55223.18	56042.887	0.0	0.0	1134128	2268257	0.09705957	0.08982239	0.41138672962784767	0.4032904635369778	-2.6131778709590434	1656.3645	1685.0193	0.0	0.0	113414	226828	0.8174447502694218	0.8009268377152192	0.16233426229785386	1.6074414562103336	0.12380931207861558	0.007730123284621794	0.9999886141292947
2275761	2823	67202.5894165039	-153.95442748752828	-164.93392325137665	94.56213388515816	-0.07096084631766589	-310.8389412335253	-600.7167	-601.33685	13.361070170402527	12.644512000083923	590.5354602050782	49748.29	50015.305	0.0	0.0	1136631	2273262	1.9555746	1.9496411	0.3570787337422371	0.3345349207520485	-1.8093896250799297	769.56604	772.21075	0.0	0.0	113664	227329	-0.8569140727500618	0.706367454013944	-0.08958536632687175	1.608707562722558	0.6112634795290827	0.014546229083333142	0.9999743938603325
2280768	2830	67341.30713272095	-113.2151908830473	-141.59873956262754	103.82007504417213	-0.0474381615812418	-272.0362177359559	-582.1609	-582.5224	14.285984439849853	13.492943444252013	583.9907342529297	41640.867	41937.258	0.0	0.0	1139134	2278269	0.6838196	0.6958881	0.3426237042248249	0.3291460420191288	-1.8107696503400803	761.24854	761.7087	0.0	0.0	113914	227829	-1.0854205612269692	-0.024042462278270227	-0.17331109668893874	1.708512522080469	0.42440807479891113	0.006071876771858928	0.9999948223842824
2285773	2835	67505.96821594238	-194.1186976621873	-176.01030357689461	70.35111976940111	-109.33425004653532	-307.32236793497094	-594.2661	-593.9789	13.96075897216797	13.46559606552124	579.9074951171875	60581.188	60009.887	0.0	0.0	1141637	2283274	0.11938533	0.109586366	0.3716086484491825	0.4184866560995579	-1.5734638154506684	773.9611	770.73175	0.0	0.0	114165	228330	-0.7102925931465098	0.6142730833685135	-0.044968192342909385	1.6587071432512068	0.08531310154783492	0.01014448167673121	0.9999814338508797
2290780	2842	67665.2082824707	-186.3098932298179	-193.712564717938	85.15892282171568	-0.08563466169525136	-310.48248073787704	-579.6381	-579.43134	12.746830625534058	12.088929822444916	575.5715563964844	36403.594	36545.48	0.0	0.0	1144140	2288281	0.64637077	0.58873063	0.3491900986433029	0.34509833544492724	-1.4424888595193623	758.3253	761.0993	0.0	0.0	114415	228830	-0.41731506913000715	-0.2766349255522932	0.5179541667612022	1.3485955465554513	-0.47588507097852445	2.6588568298749093	-0.48363541685076034
2295785	2847	67809.32590866089	-173.42427091105995	-202.9664396486578	134.35575177627987	-0.08261261689986715	-310.8389412335253	-571.10114	-571.37537	13.257697114944458	12.437531881332397	574.8593737792969	28838.816	28988.434	0.0	0.0	1146643	2293286	0.9176539	0.89895165	0.3437973493337631	0.3320095378160477	-1.6781345488503576	754.8019	766.5736	0.0	0.0	114665	229331	-0.03822137839379358	0.6850929531312633	-0.07386258970315762	0.7061208890180938	0.3500829940442294	1.695284822183875	-0.23687530842136847
2300790	2852	67962.79855155945	-161.88665927882542	-157.0266682574137	80.9385735609405	-0.01230648272367193	-291.41498429371273	-569.78	-570.20874	11.959524269104003	11.017701575756073	567.8631170654297	47412.293	47451.21	0.0	0.0	1149145	2298291	0.47586513	0.51431984	0.36729971155524255	0.34002717554569245	-1.439360536262393	702.8996	701.5052	0.0	0.0	114915	229831	-0.21904880064679166	-0.08000101681931338	0.27609468094197864	1.7356894888050323	-0.4650540405422463	0.002191067092497621	0.9999993755452381
2305795	2857	68118.71336507797	-173.5994051331763	-183.6720795277737	95.04787325551786	-0.021885631464355362	-315.9678866296869	-577.146	-577.7156	10.949575562477111	10.314497141838073	560.6961608886719	41176.258	41181.43	0.0	0.0	1151648	2303296	2.5440357	2.59783	0.36068379193544386	0.35579734489321707	-1.904860693216324	866.0749	870.9833	0.0	0.0	115166	230332	-0.9129548484238305	0.7711285648242061	0.13131208476234213	1.7238029267197155	0.6303091074458727	0.0013641477159349574	0.9999998112763512
2310804	2866	68280.50042009354	-198.04913131107062	-187.97048218167157	71.37963996381119	-122.25635521141054	-327.3243730171623	-563.9001	-564.4639	11.26592030286789	10.458151857852936	559.6910845947266	32569.035	33075.773	0.0	0.0	1154152	2308305	0.8852056	0.86351	0.36453149929642675	0.3673871786892414	-1.1190928702428937	719.2396	717.8872	0.0	0.0	115416	230833	-1.0860151086991707	-0.021113509233182892	-0.17238815552449183	1.7484686356049712	-0.9116504304366986	0.0019755122627689156	0.9999998921980264
2315810	2872	68423.90553879738	-156.84045196611842	-174.89157602447415	120.3811714891358	-0.08632765661641408	-312.4206243262008	-564.16327	-564.44934	9.742800116539001	9.196313118934631	554.1655169677734	38021.855	37780.402	0.0	0.0	1156655	2313311	0.17890772	0.2123197	0.366044110506773	0.3637605135142803	-0.9810265032947063	753.8645	753.7086	0.0	0.0	115666	231333	-1.0834522911054585	-0.020791152811778013	-0.17545018193150408	1.7127869821065607	0.9056426453921396	0.0023340037595528736	0.9999998330510639
2320816	2878	68584.3514187336	-176.84168430446275	-169.38398731160942	26.259721945893347	-145.86106540887275	-220.95816684018266	-553.18616	-554.03235	10.950692856311798	10.334616889953613	548.5425360107422	30128.25	30779.193	0.0	0.0	1159158	2318317	1.1843486	1.2397515	0.33150898352265357	0.3405376744270325	-1.117489783167839	829.3348	821.27	0.0	0.0	115917	231834	-0.9329803404717603	0.11347783969386138	-0.2280152770458912	1.7245633270919714	0.35449434709208694	0.0023212764171598827	0.9999992079677812
2325824	2886	68729.52979779243	-138.5560222151503	-124.7660593994956	122.25564686703449	-0.08071757203048824	-323.90402934203587	-552.7821	-553.8466	10.200703926086426	9.501229281425475	548.7734765625	28185.309	28690.01	0.0	0.0	1161662	2323325	2.3683324	2.3675745	0.32153424620628357	0.3254647517204285	-0.8850826562847942	745.8458	742.8002	0.0	0.0	116167	232335	0.711304204224714	0.7907172438594054	-0.007295507867436712	1.694882548191607	-0.7923179778059878	0.00033676054984859165	0.9999999926523719
2330831	2893	68879.3836004734	-187.2991789788378	-213.43453085796693	125.82196464356475	-0.08028850698471938	-310.7777383322431	-557.20593	-557.4369	10.03309226989746	9.431355345249177	545.901039428711	38485.117	39122.73	0.0	0.0	1164166	2328332	2.1205404	2.1307998	0.3480397836863995	0.33182080686092374	-1.0522190675511955	720.63605	722.39343	0.0	0.0	116418	232836	0.5983402193627279	0.48153020457819373	0.07606307975204851	1.7361960134422896	-0.427412661184372	0.0024201500460535974	0.9999992059487429
2335837	2899	69037.97586131096	-189.74238444870292	-187.2014444998856	93.07586685535422	-0.09248252236915809	-302.08602393571874	-546.57074	-547.27765	10.68296564102173	9.903105165958404	541.884298400879	23677.535	24268.709	0.0	0.0	1166669	2333338	-0.4008924	-0.56717217	0.3398492915928364	0.3415531973540783	-0.44801761355251074	2115.3936	2378.6313	0.0	0.0	116668	233336	-1.086125639437767	-0.021484296858519825	-0.1723230621823254	1.154280736415907	0.15561711017598084	2.789968201734494	-0.8741508312200064
2340845	2907	69195.02811074257	-198.05052655593025	-211.39464858919627	106.39154637467594	-0.058351939098743186	-327.23986229285003	-543.397	-543.5223	9.650336549282073	9.0701531457901	539.2486660766601	26054.55	25932.201	0.0	0.0	1169173	2338346	0.3330392	0.33959	0.36312039256095885	0.3509810082614422	-0.8787865722179413	742.828	741.7993	0.0	0.0	116918	233837	-0.12203914138140615	0.9937751886802924	-0.20712516206002674	1.4871251202776201	-0.17826935496510626	0.0015853250094678023	0.9999994498440777
2345852	2914	69333.45175886154	-132.85255615696053	-154.40600540012906	125.91639543950727	-0.04080930158279059	-312.8357233452596	-537.2923	-537.5098	10.19392858505249	9.684730875492097	538.351145324707	23544.684	23146.29	0.0	0.0	1171676	2343353	2.3629043	2.2799354	0.33746600240468977	0.3348491334915161	-0.8133746532350778	733.94586	734.66504	0.0	0.0	117169	234338	-1.0862616901541802	-0.025471341659281332	-0.17237397007200916	0.5858448859780523	0.5198647649421796	1.7520035326428338	0.1253024872954634
2350858	2920	69483.64026093483	-135.63422771540448	-134.24376387505777	93.41768566960505	-0.09247549675545068	-327.3243730171623	-525.0556	-525.9926	9.679042649269103	9.267883570194245	532.9458795166015	18281.492	18641.023	0.0	0.0	1174179	2348359	1.090269	1.070751	0.32195688754320145	0.3057636635005474	-0.5290221781283617	781.1524	778.3522	0.0	0.0	117419	234838	-0.3946310478976798	0.32638375571390177	0.04546657053868719	1.686462989910227	0.7586782513557999	0.010560196310051721	0.9999916795843695
2355865	2927	69645.60855698586	-235.78893306115458	-306.5284075362028	116.52570851456136	-0.036193134105108535	-327.2396895578667	-547.517	-547.8489	9.451702280044556	8.810902774333954	534.7628118896484	27961.957	28100.645	0.0	0.0	1176683	2353366	0.26006073	0.29563612	0.33345531672239304	0.3251289880275726	-0.5901317502185702	784.92786	780.24335	0.0	0.0	117669	235339	-0.3815067628346793	0.360220516880144	-0.07406979131588443	1.7591410540150267	-0.30187505019443717	0.010573298283435461	0.9999835829291328
2360870	2932	69789.22943019867	-166.87494714192562	-166.58773122858656	132.8284334867346	-0.07221642178865954	-310.7497653135121	-541.19586	-541.24176	9.890558881759643	9.433764839172364	532.4900640869141	25628.479	25892.84	0.0	0.0	1179185	2358371	0.6980651	0.6596201	0.31465621694922447	0.32520299531519414	-1.0286369244754314	699.9378	701.37683	0.0	0.0	117919	235839	-0.9958730950338708	0.5958693864538975	-0.10823445767229112	0.543192191980998	0.7598646179325592	1.1614474565897506	0.8527134308346107
2365876	2938	69946.21838927269	-202.55226299601983	-204.83560089735585	110.34971166031495	-0.08877058104776968	-327.2396895578667	-523.22504	-523.566	10.30313663482666	9.556913514137268	530.960412902832	15788.26	15787.166	0.0	0.0	1181688	2363377	1.5075026	1.479262	0.32045707732439044	0.3138019612431526	-0.2015664827078581	724.47986	724.75507	0.0	0.0	118170	236340	-0.5350635753272871	0.8470556708924566	0.3985674446811549	1.263135627366091	-0.14080284658842715	0.0019358779589153281	0.9999988488559828
2370881	2943	70082.09297466278	-162.09537240240078	-210.2035558212664	146.35019093601485	-0.07820123282090703	-327.3243730171623	-524.09515	-524.7384	9.549186477661133	9.211913421154023	527.5409298706055	19827.072	20454.21	0.0	0.0	1184191	2368382	1.3804368	1.3803321	0.2903320438414812	0.29369242906570436	-0.34920810170588085	765.5728	766.57404	0.0	0.0	118420	236841	-0.9363154054686523	0.0423397483923591	0.34634756857028326	1.6534372634830095	0.4807373736423695	0.0036750567783785074	0.999998100723544
2375886	2948	70216.56961870193	-155.1429026822462	-217.23870140154747	136.63666280188826	-0.02731058196741987	-310.83707326095697	-532.71844	-532.5895	9.452605504989624	8.992747530937194	525.8168673706055	23764.074	23101.75	0.0	0.0	1186693	2373387	-0.9327468	-0.9542186	0.29390681654214856	0.2931518682837486	0.1433227811474353	684.5074	682.8034	0.0	0.0	118670	237341	-0.7114439777587551	0.16270556238730594	-0.17752524438772488	0.9039493295899711	-0.11406839063206216	2.6155948033449947	-0.9683353858008829
2380893	2955	70377.19957184792	-213.31435412618197	-192.78277501977786	78.87106039965437	-128.26656770966989	-327.2396895578667	-527.71497	-527.66187	9.165285704135895	8.77992589712143	520.766741027832	22130.809	22061.416	0.0	0.0	1189197	2378394	-2.025514	-2.043453	0.28548742577433583	0.2731000855565071	-0.19112009577453137	1304.3625	1255.7263	0.0	0.0	118921	237842	-1.0858450217831188	-0.026744411391336875	-0.17295047302298672	1.7315435012883058	-0.8587453886881056	0.0011372878520324143	0.9999999433673946
2385901	2963	70534.61251544952	-165.6751187333266	-133.05016410605327	90.91717568959899	-0.09790284668827628	-308.79841493868173	-515.9542	-516.6736	9.044783921241761	8.564618417024612	521.5721112060547	18409.959	17990.547	0.0	0.0	1191701	2383402	0.14261486	0.1583472	0.2702168755233288	0.27454095728695393	0.1356980872154236	659.74396	660.3781	0.0	0.0	119171	238343	-0.5709318680457671	0.28558043215363593	-0.22671201131531327	1.729566150650009	-0.03446231355036556	0.0018008491288236395	0.9999994585799545
2390907	2969	70689.80363726616	-165.70558071046946	-170.91354040584653	80.63980826517967	-0.0739114050396882	-278.27367118029576	-531.03314	-531.39374	9.158968069553374	8.62631578207016	519.316408996582	24321.025	24730.434	0.0	0.0	1194204	2388408	-1.4179345	-1.4596318	0.3017768241465092	0.29518250592052936	0.35649236749857666	682.0177	686.5211	0.0	0.0	119421	238843	-0.9246799436326516	-0.10613701565595834	-0.1374657235523773	1.6437488243858993	-0.7384545289035707	0.0008264935435153154	0.9999999425237299
2395917	2979	70848.82777667046	-196.7939501522885	-194.33852852006876	110.65252408895556	-0.08099232153567013	-327.2396895578667	-518.4576	-518.25415	9.16939537525177	8.741474776268005	512.8927691650391	26136.574	24277.26	0.0	0.0	1196709	2393418	-0.9493672	-0.9606979	0.2774810492992401	0.38931235268712044	0.6334665051847697	683.4572	679.39655	0.0	0.0	119672	239344	-1.085410527038997	-0.024722404129317477	-0.1733041479416091	1.7167478061214008	0.36478557031755204	0.004540981173113523	0.9999969672134835
2400923	2985	70999.00718784332	-168.7183723795735	-171.61205731646254	111.38479236036854	-0.08371214455413355	-307.8581920243823	-518.71106	-518.5014	9.506447768211364	8.970024197101592	515.934573059082	19050.303	18717.652	0.0	0.0	1199212	2398424	-0.306104	-0.2758557	0.3037714937329292	0.31631978049874304	1.1704825343564154	620.2925	615.9625	0.0	0.0	119922	239845	-0.949771656386842	0.7462887300151899	-0.22554773364233316	1.1566093230116556	-0.12117393154883487	2.1682788177016095	-0.08879510701060687
2405933	2995	71149.03936934471	-162.06301464673143	-194.38547339662432	102.8527009949926	-0.0644038637421034	-302.04517267817135	-518.7948	-518.7904	9.018567967414857	8.610983948707581	514.8304278564453	18784.818	18227.143	0.0	0.0	1201717	2403434	-0.41409156	-0.3238727	0.26544608011841775	0.2646552374213934	1.2260639403387905	681.3411	675.27966	0.0	0.0	120173	240346	0.10396675824036739	0.3585519199740055	0.12948868729914786	1.6657648946377452	-0.3345254175636679	0.0006645720682137557	0.9999999293218621
2410939	3001	71286.04474020004	-102.41431148035768	-120.89583015353982	102.5896886267026	-0.008897342299309278	-304.6929563059538	-513.0048	-513.26666	8.974731125831603	8.565657560825349	514.3630844116211	16069.369	16082.047	0.0	0.0	1204220	2408440	-2.6972961	-2.6914413	0.2482023550570011	0.2513254665583372	0.74330417111516	625.7233	625.01166	0.0	0.0	120423	240846	-0.6622789018423775	0.5682924783078713	0.14610502752048293	1.8009051139551329	-0.9375843208389807	0.00999366436533174	0.9999981379446885
2415944	3006	71440.30859541893	-161.3158633013162	-164.8709611476067	77.70300040212581	-0.07911218505616482	-304.2524888115601	-530.48615	-530.7603	9.329308223724365	8.845550084114075	514.456674194336	21626.312	21993.293	0.0	0.0	1206722	2413445	-2.0472012	-2.037916	0.266767800450325	0.26505948722362516	1.4484557203203439	601.1761	601.34705	0.0	0.0	120673	241347	-0.43369048216316797	0.49601042278860463	-0.06544695890249175	1.5954591355466887	-0.8025808547593011	0.0020160928505181114	0.9999997158787112
2420950	3012	71590.10610079765	-175.69925227733344	-204.95365724870015	104.24214988346377	-0.035291573091278	-310.8389412335253	-526.88873	-526.41327	9.04282213449478	8.786663057804107	519.5910607910156	25003.928	24139.234	0.0	0.0	1209225	2418451	-2.8200881	-2.7860374	0.253143205344677	0.23641397029161454	1.2982788467407227	716.3705	697.26764	0.0	0.0	120923	241847	-1.0852256247547691	-0.02698503974724409	-0.1736604422670256	1.1692227140025966	0.9399781273734267	0.6597832629166508	0.9148791306161141
2425957	3019	71734.66384935379	-162.59442964885326	-184.09289443915554	130.91291847410366	-0.03757535976958535	-314.03003396020165	-517.89404	-517.6232	9.086576974391937	8.802232234477996	515.5631176757812	19433.465	19039.438	0.0	0.0	1211729	2423458	-2.8484485	-2.8215244	0.28499407969415186	0.25406153857707975	1.72252869986929	673.09814	670.8758	0.0	0.0	121174	242348	-0.8411099032448746	0.38689126443806754	-0.10060023823101794	1.4979386163373152	-0.6986493399552408	0.01338113218411282	0.9999795756610506
2430962	3024	71877.59585666656	-145.83109208496205	-149.36180533971694	117.9366277358638	-0.044038120109722155	-316.49606031794815	-519.9526	-520.0306	9.451049580574036	8.940680255889893	519.0594287109375	17622.979	17588.367	0.0	0.0	1214231	2428463	-0.57585585	-0.5788023	0.2576834899932146	0.24696471728384495	2.1837565895356237	628.1755	625.8314	0.0	0.0	121424	242849	-0.9024871276149046	0.5786382095627378	0.2846267111576104	1.5984555653721817	0.007229199574817134	0.005964733922874179	0.9999930380671007
2435967	3029	72040.92974448204	-206.73719547059795	-177.3263049477094	89.8877684158761	-106.46416185585092	-310.7497653135121	-519.51874	-519.84814	9.049756987094879	8.550723929405212	514.9253173828125	20196.848	20508.031	0.0	0.0	1216734	2433468	-2.2558486	-2.2885022	0.2580247002094984	0.2515523371845484	2.446824823208153	537.1532	537.1279	0.0	0.0	121674	243349	0.049409907305572265	0.9949193853783713	0.11969758993305657	1.731632476317152	-0.26024740471921043	0.0014200132525722805	0.9999996865373996
2440972	3034	72177.53312206268	-148.05491586840688	-162.27479552768767	137.6697299802599	-0.04988761634638365	-310.8359693726008	-521.6976	-521.381	9.5597052526474	9.134560718536378	516.9329968261719	19627.424	20090.914	0.0	0.0	1219236	2438473	-1.5943457	-1.6165333	0.2437353377789259	0.2312469832599163	2.5127733436971904	590.5895	588.5241	0.0	0.0	121925	243850	-0.9853555899923124	0.8678314126651205	-0.19802234007656394	1.0433572062545082	-0.33944856746347524	2.5430599298727374	-0.6974736283590323
2445979	3041	72335.0505874157	-184.16962640902656	-180.38580888400617	92.82753657028839	-0.061373250065103815	-327.25196473251174	-524.4609	-525.07135	9.004031779766082	8.458630135059357	515.1519955444336	26146.547	26679.355	0.0	0.0	1221740	2443480	-3.2147603	-3.1825337	0.23579166077077388	0.23923683591187	2.4860907206498086	580.5108	583.593	0.0	0.0	122175	244350	-0.505980674994423	0.6096234906029172	-0.5332585951780209	1.677788670020105	-0.6116711256218452	0.002123870984765981	0.9999994985496122
2450985	3047	72483.24825191498	-163.30145215949915	-180.7924271549872	95.86509781934126	-0.039826505454784965	-275.807160884715	-525.7282	-525.8136	8.979951379299164	8.322363007068635	515.0001919555664	23910.75	24126.877	0.0	0.0	1224243	2448486	-2.3260646	-2.2964628	0.24295997314155102	0.24736188001930715	3.274546102285385	570.7316	566.67303	0.0	0.0	122425	244851	0.42866346501285424	0.4634015892604386	-0.03511932472879331	1.657526074065199	0.16920065513436786	0.0033445921363675305	0.999998022478472
2455990	3052	72641.1849720478	-163.04181211253683	-153.23440690280188	87.01863452127205	-0.08076511654806039	-297.4528434666382	-524.3787	-524.895	9.506723101139068	8.671914792060852	515.6146865844727	20821.32	20945.027	0.0	0.0	1226745	2453491	-2.9017296	-2.964691	0.20205385908484458	0.2129370031505823	3.0143706971406936	556.6364	561.64056	0.0	0.0	122675	245351	-0.7351433165032806	1.0128248122760928	-0.184333450819962	1.6895127741607094	0.7523921481284596	0.004275127516124135	0.9999986108753954
2460995	3057	72788.87513613701	-468.46559179044914	-160.11997955703777	955.8278642194477	-0.06771699333746484	-3168.534641150293	-518.42725	-519.2343	9.26551022529602	8.855126180648803	513.8452819824219	19801.184	19696.63	0.0	0.0	1229248	2458496	-3.9329703	-3.9048517	0.21904327549040317	0.22785411857068538	3.4865849678311496	524.92346	525.6897	0.0	0.0	122926	245852	-0.986420476745304	0.9200630060859527	-0.41449157513560875	1.71108155445211	-0.6529234700604992	0.0014411270086708066	0.9999997965249624
2465228	3064	72933.88378190994	-168.71445165572683	-150.63336850645504	93.43873917088999	-0.09628743098238009	-359.5154824378836	-523.87555	-524.3428	8.53106466293335	7.917359911203384	516.5078811645508	18782.754	18622.785	0.0	0.0	1231364	2462729	-2.9476767	-2.9988039	0.22966304376721383	0.2138695430010557	4.0238313139975075	504.82462	505.7618	0.0	0.0	123137	246275	-0.6622834524993059	0.22458049865356866	-0.5749848029295921	1.4324190706779714	0.27349052133207824	0.005104344850109626	0.9999941258083967
2470234	3070	73088.81262803078	-157.98893978365646	-146.02297111714597	91.6723719585491	-0.04353183889433147	-327.32056943595165	-512.0692	-512.1588	8.640315663814544	8.257353727817536	516.0279949951172	17804.098	17928.676	0.0	0.0	1233867	2467735	-2.9665334	-2.998731	0.21437421083450317	0.20833330817520618	4.029753166995943	531.1022	534.43634	0.0	0.0	123388	246776	-0.42900260537497803	0.10256879987939849	-0.24645834465751326	1.4150458348998305	-0.3079491216043745	0.0006625687839558102	0.9999999007752923
2475241	3077	73248.2998907566	-199.35064429073674	-204.52814884783345	112.39223660192869	-0.09684787012406514	-319.7171819810458	-518.9257	-518.8725	8.949352059364319	8.636681969165801	517.1516104125976	18476.826	18464.387	0.0	0.0	1236371	2472742	-4.693783	-4.639203	0.2398590161651373	0.2229067588597536	4.5569219192146555	557.714	556.3016	0.0	0.0	123638	247277	-0.9077690786774208	0.9890309886112874	-0.2463485658713701	1.5312082363307031	-0.009672228683116353	0.0025578852313314195	0.9999986048423909
2480250	3086	73396.19291639328	-146.61939285918524	-175.6278020667908	112.3983372826337	-0.0254349620927269	-282.93804881190204	-526.3726	-526.47974	8.878345336914062	8.440497331619262	520.1851614379883	20382.676	20230.77	0.0	0.0	1238875	2477751	-4.105973	-4.1052966	0.22716167494654654	0.22958673387765885	4.435514654368162	515.21625	515.45026	0.0	0.0	123888	247777	-1.0846514259318298	-0.026834816491081215	-0.17429509737555626	1.6602968174885147	0.9849885358999826	0.0022171598817619467	0.9999999734310974
2485256	3092	73546.30545687675	-142.98389686582544	-132.39523891372542	86.99279707988632	-0.05148214122879174	-300.26214213388397	-524.3492	-524.20825	9.637617797851563	9.226178238391876	519.0702926635743	21949.031	21193.832	0.0	0.0	1241378	2482757	-5.75895	-6.0808573	0.2656204084306955	0.27535986348986624	4.829629852622747	539.11316	764.5463	0.0	0.0	124139	248278	-0.9799527536617814	0.7545012959151602	-0.19001317951485364	1.5600385508819037	-0.6147807179474553	0.05121313435004401	0.9997395365123256
2490261	3097	73696.56793856621	-163.0696061479225	-138.93451579163062	117.63125982698058	-0.08528214321313712	-324.91582104211994	-531.34625	-531.162	9.944219930171966	9.624022376537322	524.9917541503906	33828.51	34040.785	0.0	0.0	1243881	2487762	-5.3388176	-5.4125285	0.2223615689575672	0.220838363468647	4.407875798940658	479.21722	488.12192	0.0	0.0	124389	248779	0.9972946399825475	0.22213079805325409	0.7543788123554398	1.750392928926907	-0.7035504399053647	0.0029353684115734887	0.999999289882692
2495267	3103	73848.09262037277	-167.3746974102592	-161.46388340624162	116.58127527598131	-0.03600599070120295	-323.9658564922963	-538.0414	-538.9281	9.004987308979034	8.378716247081757	522.1430187988282	51652.633	52990.668	0.0	0.0	1246384	2492768	-6.70722	-6.6899037	0.22790704995393754	0.22080167181789875	5.2811520430445675	634.0926	645.0844	0.0	0.0	124639	249279	-0.8738734422548067	0.7840683226925598	-0.2778963378205651	1.733202696669674	-0.41896377860913053	0.0011008532130634319	0.9999998336952425
2500272	3108	73993.46094822884	-161.7765445256016	-179.35764708437807	121.00685512066723	-0.03018430101084404	-310.8360691227999	-518.99774	-518.767	9.927891883850098	9.60723779439926	523.2181546020507	21932.64	22199.61	0.0	0.0	1248886	2497773	-5.302506	-5.2553754	0.24575227551162243	0.24597728826105594	5.792622825503349	464.9149	453.8684	0.0	0.0	124890	249780	-0.9424568198393243	0.6645046182194474	-0.16203715929880158	1.6880201141274571	0.025407532071380776	0.0037049227196865853	0.999997592905429
2505277	3113	74153.41940426826	-193.42147000515152	-199.9221203013255	97.77928972542243	-0.06619991341801555	-301.60473682287	-525.6203	-526.2814	8.914297254085541	8.40660160779953	521.4822421264648	26206.371	25923.803	0.0	0.0	1251389	2502778	-7.0920777	-7.014253	0.21184495002031326	0.204750594869256	5.811529926359653	452.1451	447.19702	0.0	0.0	125140	250280	-0.9350365972173217	0.6512185715207919	-0.5056986762227782	1.5169905203934173	-0.40596082085603596	0.0009262647709523685	0.9999998443092161
2510283	3119	74314.75269818306	-176.75688486327806	-171.05558426963267	91.98756262276736	-7.652563690526116	-306.5725413008037	-525.3881	-525.7182	9.42080585002899	9.024543540477753	525.9256146240234	26323.557	26671.363	0.0	0.0	1253892	2507784	-6.3096685	-6.300739	0.26978369303047656	0.2759610630571842	5.754930979013443	485.78027	484.813	0.0	0.0	125390	250781	0.8713638326463204	0.7787283329445109	-0.19471703241724458	1.1291683077364274	0.9314540582387129	0.005466571882035895	0.9999984485090845
2515290	3126	74464.6203429699	-172.29925238293396	-169.96539336606918	115.27092001599	-0.06404070722409021	-326.8700806092398	-516.26587	-516.36554	9.239584484100341	8.75974014043808	524.8332543945312	15104.698	15200.752	0.0	0.0	1256395	2512791	-5.712394	-5.7017894	0.2097135592252016	0.20279384776949883	6.02763371616602	514.7623	512.4164	0.0	0.0	125640	251281	-1.0855656220250485	-0.026957488960363096	-0.1733043122254776	1.75796107406041	-0.6175353440547617	0.005264003162294464	0.9999972264917156
2520300	3136	74628.71398639679	-256.44024611393183	-250.46303287537293	104.32506760025876	-130.47395355108682	-487.16073371221034	-522.94763	-523.6893	9.310896306037902	8.942767910957336	519.1194265747071	20490.66	20429.588	0.0	0.0	1258900	2517801	-5.74575	-5.726708	0.21067408815026284	0.19290864750742912	5.766814606189728	432.87616	429.98468	0.0	0.0	125891	251782	-1.0860139869824	-0.021355127285847653	-0.1723616119682314	1.6140016798623662	0.07343338469360602	0.003993659682085527	0.9999969552155364
